id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,description
10495,نسواني,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
14035,رجالي,تياب,تياب قسم علوي,قمصان,خمري,خريفي,كاجوال,
20200,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,خريفي,كاجوال,
25540,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,صيفي,كاجوال,
11775,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
41005,بناتي,تياب,تياب قسم سفلي,تنانير,كحلي,صيفي,كاجوال,
57160,نسواني,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
4782,نسواني,تياب,تياب قسم علوي,كنزات,أسود,صيفي,رياضي,
52412,نسواني,تياب,بيجامات,قمصان نوم,زهري,شتوي,كاجوال,
20032,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
34600,نسواني,تياب,فستان,فساتين,زهري,صيفي,كاجوال,
50345,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,صيفي,تراثي,
16550,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,كاجوال,
22765,نسواني,تياب,تياب قسم علوي,كُرتات,كحلي,خريفي,تراثي,
27217,رجالي,تياب,تياب قسم سفلي,شورتات,بيج,صيفي,كاجوال,
42680,نسواني,تياب,تياب قسم علوي,كُرتات,أزرق,صيفي,تراثي,
19518,رجالي,تياب,تياب قسم علوي,كنزات صوف,أزرق,خريفي,كاجوال,
6213,نسواني,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
26103,رجالي,تياب,تياب قسم علوي,قمصان,أسود,صيفي,رسمي,
3761,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
8389,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,خريفي,رياضي,
25786,رجالي,تياب,تياب قسم علوي,حمالات بنطلون,أسود,صيفي,رسمي,
10461,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
15113,رجالي,تياب,تياب قسم سفلي,بناطلين,أسود,خريفي,رسمي,
5496,رجالي,تياب,تياب قسم علوي,كنزات,أصفر,صيفي,كاجوال,
11781,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,خريفي,كاجوال,
21928,نسواني,تياب,تياب قسم علوي,كُرتات,بنفسجي,خريفي,تراثي,
59832,رجالي,تياب,تياب قسم علوي,قمصان,زهري,صيفي,كاجوال,
32503,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
57194,نسواني,تياب,تياب قسم علوي,تونيكات,أصفر,صيفي,كاجوال,
4776,نسواني,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,رياضي,
21114,نسواني,تياب,تياب قسم علوي,توبات,أسود,خريفي,كاجوال,
15321,رجالي,تياب,تياب قسم علوي,جاكيتات,أسود,خريفي,كاجوال,
38805,رجالي,تياب,تياب قسم علوي,كنزات,رمادي غامق,صيفي,كاجوال,
44583,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,صيفي,كاجوال,
6021,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
23643,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,ربيعي,كاجوال,
54711,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,خريفي,تراثي,
2481,رجالي,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
9069,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,رسمي,
31386,رجالي,تياب,تياب قسم علوي,كنزات,كاكي,صيفي,كاجوال,
42674,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,صيفي,تراثي,
12104,نسواني,تياب,تياب قسم علوي,كُرتيات,بني,خريفي,تراثي,
41495,رجالي,تياب,تياب قسم علوي,كنزات,بنفسجي,صيفي,كاجوال,
14697,رجالي,تياب,تياب قسم سفلي,بناطلين,بيج,خريفي,كاجوال,
4312,للجنسين,تياب,تياب قسم علوي,كنزات,برتقالي,صيفي,كاجوال,
52082,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,صيفي,كاجوال,
51607,نسواني,تياب,تياب قسم سفلي,بناطلين,أسود,خريفي,كاجوال,
18866,رجالي,تياب,تياب قسم سفلي,بناطلين رياضة,رمادي,خريفي,كاجوال,
23227,نسواني,تياب,تياب قسم علوي,كُرتات,خمري,خريفي,تراثي,
42210,نسواني,تياب,تياب قسم علوي,توبات,بنفسجي,صيفي,كاجوال,
12560,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,كاجوال,
30630,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
51435,نسواني,تياب,تياب قسم علوي,قمصان,زهري,صيفي,كاجوال,
12752,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,خريفي,كاجوال,
48518,نسواني,تياب,تياب قسم علوي,توبات,خمري,صيفي,كاجوال,
18268,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
10005,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,رياضي,
33287,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
10839,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,خريفي,كاجوال,
37627,بناتي,تياب,تياب قسم علوي,كنزات,بنفسجي,صيفي,كاجوال,
59658,نسواني,تياب,ساري,ساريات,أزرق,خريفي,تراثي,
15577,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,كاجوال,
7138,نسواني,تياب,تياب قسم علوي,تونيكات,أسود,خريفي,كاجوال,
27228,نسواني,تياب,فستان,فساتين,زهري,صيفي,كاجوال,
48385,رجالي,تياب,تياب قسم سفلي,جينزات,كحلي,صيفي,كاجوال,
3598,للجنسين,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,رياضي,
7904,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,خريفي,كاجوال,
55608,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
19527,رجالي,تياب,تياب قسم علوي,كنزات صوف,زيتي,خريفي,كاجوال,
39120,نسواني,تياب,تياب قسم سفلي,ليغنغز,بني,خريفي,كاجوال,
57963,نسواني,تياب,ساري,ساريات,عدة ألوان,خريفي,تراثي,
11578,نسواني,تياب,تياب قسم علوي,كُرتات,أزرق,صيفي,تراثي,
30891,نسواني,تياب,تياب قسم علوي,كُرتات,بنفسجي,صيفي,تراثي,
2678,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
46811,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
19715,رجالي,تياب,تياب قسم علوي,قمصان,أزرق,خريفي,كاجوال,
5805,نسواني,تياب,تياب قسم علوي,توبات,بنفسجي,صيفي,كاجوال,
39776,رجالي,تياب,تياب قسم علوي,قمصان,أحمر,صيفي,كاجوال,
58741,رجالي,تياب,تياب قسم علوي,كنزات,بنفسجي,خريفي,كاجوال,
16339,رجالي,تياب,تياب قسم علوي,قمصان,خمري,خريفي,رسمي,
12799,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,خريفي,رياضي,
35987,نسواني,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
49633,نسواني,تياب,فستان,فساتين,أحمر,صيفي,كاجوال,
31729,رجالي,تياب,تياب قسم علوي,بليزرات,أزرق,صيفي,رسمي,
43309,نسواني,تياب,تياب قسم سفلي,شورتات,أبيض,خريفي,كاجوال,
38496,ولادي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
44910,رجالي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
52875,نسواني,تياب,ساري,ساريات,عدة ألوان,خريفي,تراثي,
58573,نسواني,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
25927,نسواني,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
52049,رجالي,تياب,تياب قسم علوي,كنزات,أبيض,صيفي,كاجوال,
39782,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,رسمي,
41698,رجالي,تياب,بيجامات,بنطلونات مريحة,أسود,صيفي,كاجوال,
4923,نسواني,تياب,تياب قسم علوي,توبات,أبيض,صيفي,كاجوال,
10806,رجالي,تياب,تياب قسم علوي,قمصان,أخضر,خريفي,كاجوال,
59667,نسواني,تياب,ساري,ساريات,أخضر,خريفي,تراثي,
54944,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,صيفي,كاجوال,
9600,رجالي,تياب,تياب قسم علوي,قمصان,كحلي,خريفي,كاجوال,
18257,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
3934,نسواني,تياب,تياب قسم علوي,كنزات,زهري,صيفي,كاجوال,
18859,رجالي,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
23218,نسواني,تياب,تياب قسم علوي,كُرتات,أسود,خريفي,تراثي,
3108,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,كاجوال,
17811,رجالي,تياب,تياب قسم علوي,كنزات,عدة ألوان,خريفي,كاجوال,
40578,نسواني,تياب,تياب قسم علوي,كُرتات,أبيض,صيفي,تراثي,
45836,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,صيفي,تراثي,
52881,نسواني,تياب,ساري,ساريات,أخضر,خريفي,تراثي,
32964,رجالي,تياب,تياب قسم علوي,كنزات,رمادي غامق,صيفي,كاجوال,
12907,رجالي,تياب,تياب قسم علوي,كنزات,بنفسجي,خريفي,كاجوال,
48371,رجالي,تياب,تياب قسم علوي,قمصان,أسود,صيفي,كاجوال,
8184,رجالي,تياب,تياب قسم علوي,قمصان,أحمر,صيفي,كاجوال,
21917,نسواني,تياب,طقم تياب,أطقم كُرتا,أحمر,خريفي,تراثي,
56845,رجالي,تياب,تياب قسم سفلي,جينزات,أزرق,خريفي,كاجوال,
4749,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,صيفي,كاجوال,
57997,نسواني,تياب,فستان,فساتين,أزرق,خريفي,كاجوال,
15910,رجالي,تياب,تياب قسم علوي,قمصان,رمادي,خريفي,رسمي,
30865,نسواني,تياب,تياب قسم علوي,كُرتات,كحلي,صيفي,تراثي,
29174,رجالي,تياب,تياب قسم سفلي,بناطلين,بني,صيفي,كاجوال,
9264,رجالي,تياب,تياب قسم علوي,قمصان,أبيض,خريفي,كاجوال,
50980,نسواني,تياب,بيجامات,قمصان نوم,بنفسجي,صيفي,كاجوال,
18633,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,خريفي,كاجوال,
12309,رجالي,تياب,تياب قسم علوي,قمصان,بنفسجي,خريفي,رسمي,
51432,نسواني,تياب,تياب قسم علوي,قمصان,أبيض,صيفي,كاجوال,
12755,رجالي,تياب,تياب قسم علوي,كنزات,كحلي,خريفي,كاجوال,
9638,رجالي,تياب,تياب قسم علوي,قمصان,أسود,خريفي,كاجوال,
33280,للجنسين,تياب,تياب قسم سفلي,جينزات,أزرق,صيفي,كاجوال,
24237,نسواني,تياب,تياب قسم علوي,كُرتات,أخضر,خريفي,تراثي,
10002,نسواني,تياب,تياب قسم سفلي,تنانير,أزرق,صيفي,كاجوال,
37620,ولادي,تياب,تياب قسم علوي,كنزات,أخضر,صيفي,كاجوال,
15570,ولادي,تياب,تياب قسم علوي,كنزات,أبيض,خريفي,كاجوال,
14690,رجالي,تياب,تياب قسم سفلي,بناطلين,رمادي,خريفي,كاجوال,
52085,نسواني,تياب,تياب قسم علوي,كنزات,برتقالي,صيفي,كاجوال,
4315,للجنسين,تياب,تياب قسم علوي,كنزات,بني,صيفي,كاجوال,
7590,رجالي,تياب,تياب قسم علوي,كنزات,أسود,صيفي,رياضي,
51600,نسواني,تياب,تياب قسم سفلي,جينزات,أزرق,صيفي,كاجوال,
23220,نسواني,تياب,تياب قسم علوي,كُرتات,أزرق,خريفي,تراثي,
34297,نسواني,تياب,تياب قسم علوي,شال هندي,دهبي,صيفي,تراثي,
18861,رجالي,تياب,تياب قسم علوي,كنزات,أحمر,خريفي,كاجوال,
12567,رجالي,تياب,تياب قسم علوي,كنزات,أسود,خريفي,كاجوال,
42217,نسواني,تياب,فستان,فساتين,أسود,صيفي,سهرات,
3130,رجالي,تياب,تياب قسم علوي,كنزات,بني,صيفي,كاجوال,
30637,نسواني,تياب,تياب قسم سفلي,شورتات,أحمر,صيفي,رياضي,
32504,رجالي,تياب,تياب قسم علوي,قمصان,بنفسجي,صيفي,كاجوال,
11786,نسواني,تياب,تياب قسم علوي,كُرتات,أزرق,خريفي,تراثي,
57193,نسواني,تياب,تياب قسم علوي,تونيكات,زهري,صيفي,كاجوال,
10654,نسواني,تياب,تياب قسم سفلي,تنانير,أزرق,خريفي,كاجوال,
40124,ولادي,تياب,تياب قسم علوي,كنزات,أزرق,صيفي,كاجوال,
15326,رجالي,تياب,تياب قسم علوي,كنزات,رمادي,خريفي,رياضي,
21113,نسواني,تياب,تياب قسم علوي,توبات,أزرق,خريفي,كاجوال,
4771,نسواني,تياب,تياب قسم علوي,كنزات,بنفسجي,صيفي,رياضي,
